incident_month,incident_week,incident_weekday,weekend,part_of_the_day,latitude,longitude,incident_place,incident_district,incident_division,max_temp,avg_temp,min_temp,weather_code,precip,humidity,visibility,cloudcover,heatindex,season,household,male_population,female_population,total_population,gender_ration,average_household_size,density_per_kmsq,literacy_rate,religious_institution,playground,park,police_station,cyber_cafe,school,college,cinema,crime
5,21,5,1,1,23.728526,90.404844,buet,dhaka,dhaka,37.7,35.1,32.5,353,8.9,71.0,8.0,70.0,45.0,1,20960,48638,39705,88343,122.0,4.2,38287,72.1,40,3,2,1,20,40,19,5,assault
11,44,3,0,2,23.79502,90.469959,badda,dhaka,dhaka,30.6,28.1,25.6,113,1.2,50.0,10.0,15.0,36.0,2,18675,47730,41352,89082,115.0,4.8,47560,82.6,60,15,5,7,44,49,29,15,robbery
6,23,6,1,4,23.764494,90.40702,rampura,dhaka,dhaka,39.2,34.5,29.9,353,8.3,82.0,8.0,45.0,47.0,2,28196,69502,57891,127393,120.0,4.5,59592,63.8,52,14,6,2,28,55,27,7,assault
6,26,5,1,1,23.844023,90.288054,savar,dhaka,dhaka,31.0,26.6,22.1,353,6.9,81.0,6.0,74.0,39.0,2,21221,47451,38844,86295,122.0,4.1,47683,75.4,35,14,3,1,21,35,12,13,assault
8,30,5,1,3,23.729155,90.424652,uttarkhan,dhaka,dhaka,32.2,27.8,23.4,353,18.0,71.0,9.0,52.0,39.0,2,12831,32329,28090,60419,115.0,4.7,28468,65.4,23,4,2,2,11,21,16,6,assault
8,30,5,1,2,23.749649,90.373998,dhanmondi,dhaka,dhaka,32.3,29.5,26.6,176,6.6,72.0,6.0,56.0,40.0,2,25644,66266,54534,120800,122.0,4.7,48960,79.1,78,18,10,3,35,61,40,17,assault
4,17,6,1,4,23.763416,90.412939,rampura,dhaka,dhaka,36.6,32.9,29.1,176,14.5,72.0,8.0,41.0,44.0,1,9964,22625,18757,41382,121.0,4.2,23539,70.8,16,4,2,2,7,19,8,4,kidnap
5,20,5,1,4,23.738567,90.364195,hazaribagh,dhaka,dhaka,36.5,33.5,30.6,176,8.3,87.0,8.0,79.0,45.0,1,18281,40774,32876,73650,124.0,4.0,48428,81.6,42,10,7,3,16,45,22,13,robbery
1,6,5,1,4,23.733096,90.502283,demra,dhaka,dhaka,28.1,23.7,19.3,143,1.0,64.0,10.0,22.0,34.0,3,12564,31544,26719,58263,118.0,4.6,30095,61.2,15,5,3,2,12,22,11,2,rape
6,26,5,1,2,23.777589,90.420123,gulshan,dhaka,dhaka,38.6,35.2,31.7,176,14.0,80.0,7.0,62.0,47.0,2,17818,44963,37373,82336,120.0,4.6,47543,69.5,32,6,2,4,21,41,21,10,assault
11,42,6,1,0,23.715016,90.406401,chawkbazar,dhaka,dhaka,26.7,23.5,20.3,359,44.0,84.0,5.0,87.0,35.0,2,11903,26444,21745,48189,122.0,4.0,18887,53.6,16,5,3,2,7,15,6,4,bodyfound
4,17,5,1,4,23.906782,90.206071,dhamrai,dhaka,dhaka,33.4,31.3,29.2,359,26.0,84.0,5.0,72.0,42.0,1,20650,49662,39977,89639,124.0,4.3,48853,69.7,32,4,4,1,26,35,17,6,murder
7,27,5,1,3,23.718477,90.392314,chawkbazar,dhaka,dhaka,33.7,31.1,28.6,353,14.9,85.0,6.0,78.0,42.0,2,13517,32703,26906,59609,122.0,4.4,20824,70.7,20,4,3,0,9,23,9,6,kidnap
9,34,3,0,3,23.767213,90.355735,mohammadpur,dhaka,dhaka,35.6,33.3,31.0,176,11.7,87.0,7.0,61.0,44.0,2,42780,95643,80432,176075,119.0,4.1,67293,70.4,84,15,11,4,58,104,39,16,robbery
6,26,6,1,4,23.843591,90.274478,savar,dhaka,dhaka,30.7,27.7,24.7,176,14.6,85.0,7.0,40.0,39.0,2,10524,25564,21211,46775,121.0,4.4,20274,74.4,17,3,3,3,6,16,10,3,assault
11,46,3,0,2,23.738335,90.401753,chawkbazar,dhaka,dhaka,33.2,30.5,27.9,113,1.7,57.0,9.0,36.0,39.0,2,17852,43436,37489,80925,116.0,4.5,44368,68.8,41,5,7,5,14,51,19,5,robbery
3,12,5,1,4,23.701375,90.401268,bangshal,dhaka,dhaka,37.9,34.5,31.0,176,18.8,83.0,8.0,42.0,46.0,1,14265,36114,29317,65431,123.0,4.6,27238,74.8,27,10,4,2,12,28,13,3,kidnap
9,37,5,1,0,23.753743,90.377983,hazaribagh,dhaka,dhaka,31.7,28.9,26.2,359,41.8,91.0,6.0,90.0,41.0,2,12193,30537,24858,55395,123.0,4.5,35355,59.5,14,4,0,0,5,16,12,2,murder
4,14,6,1,2,23.747993,90.371931,hazaribagh,dhaka,dhaka,37.8,35.4,33.0,176,12.4,77.0,8.0,61.0,46.0,1,17253,39376,33194,72570,119.0,4.2,30862,67.8,43,8,8,7,25,44,20,9,robbery
7,27,5,1,3,23.755642,90.427824,aftabnagar,dhaka,dhaka,35.0,30.9,26.9,356,9.9,89.0,8.0,77.0,44.0,2,21351,52475,43122,95597,122.0,4.5,56315,61.1,43,4,3,4,13,32,16,11,assault
7,28,1,0,4,23.892664,90.273777,dhaka university,dhaka,dhaka,35.4,32.9,30.5,176,12.8,76.0,8.0,47.0,43.0,2,25507,63634,52033,115667,122.0,4.5,50942,79.8,62,15,4,5,29,63,39,19,robbery
9,34,5,1,4,23.724365,90.393447,bangshal,dhaka,dhaka,29.0,24.8,20.7,308,38.9,92.0,8.0,94.0,38.0,2,19941,43940,36481,80421,120.0,4.0,40034,64.9,16,7,3,0,11,28,20,5,murder
12,46,5,1,4,23.716274,90.414519,chawkbazar,dhaka,dhaka,28.7,23.9,19.1,116,1.2,64.0,9.0,33.0,35.0,3,7492,16579,13850,30429,120.0,4.1,15994,67.6,9,4,0,2,8,9,3,1,rape
9,34,6,1,1,23.757292,90.423103,rampura,dhaka,dhaka,33.8,29.2,24.5,353,12.5,82.0,8.0,75.0,42.0,2,7819,19830,16250,36080,122.0,4.6,22536,68.7,15,4,0,5,3,17,8,4,assault
6,22,5,1,2,23.73443,90.425035,aftabnagar,dhaka,dhaka,32.4,29.6,26.8,176,5.7,71.0,9.0,76.0,40.0,2,31752,71853,58798,130651,122.0,4.1,63569,79.5,57,10,4,2,33,70,25,11,robbery
7,28,5,1,4,23.802147,90.39281,gulshan,dhaka,dhaka,36.6,33.5,30.4,356,6.7,78.0,8.0,59.0,44.0,2,20225,48634,39279,87913,124.0,4.3,31994,67.5,47,6,4,4,19,40,25,9,assault
5,22,5,1,4,23.855396,90.263111,savar,dhaka,dhaka,35.7,31.1,26.5,353,19.1,88.0,7.0,59.0,45.0,1,27372,62882,52144,115026,121.0,4.2,41402,71.0,46,7,11,3,19,64,23,18,assault
7,27,5,1,0,23.721368,90.410264,bangshal,dhaka,dhaka,29.9,27.5,25.2,386,17.2,91.0,7.0,72.0,39.0,2,13429,35137,28326,63463,124.0,4.7,39006,64.0,27,8,0,2,14,27,7,1,murder
12,48,6,1,0,23.896943,90.305477,ashulia,dhaka,dhaka,26.0,22.3,18.5,308,17.8,94.0,7.0,85.0,35.0,3,18416,44621,36988,81609,121.0,4.4,31436,63.5,27,5,4,1,13,34,13,11,bodyfound
10,41,3,0,2,23.734649,90.42061,uttarkhan,dhaka,dhaka,32.1,28.1,24.2,113,0.9,70.0,8.0,16.0,39.0,2,20407,53370,42836,96206,125.0,4.7,49219,70.5,36,12,1,3,35,53,27,2,robbery
5,20,6,1,4,23.7032,90.409264,bangshal,dhaka,dhaka,37.1,34.0,30.9,308,29.0,90.0,7.0,76.0,46.0,1,27755,72483,58084,130567,125.0,4.7,47954,55.6,38,6,1,0,17,42,20,9,murder
11,43,6,1,3,23.924794,90.312741,ashulia,dhaka,dhaka,31.4,27.9,24.3,176,8.8,80.0,8.0,77.0,39.0,2,10240,25999,21180,47179,123.0,4.6,27396,68.5,29,2,6,3,7,21,16,2,kidnap
12,49,2,0,4,23.710406,90.419051,bangshal,dhaka,dhaka,32.3,29.2,26.0,116,1.8,61.0,9.0,10.0,38.0,3,23139,57355,45980,103335,125.0,4.5,41506,75.7,66,19,14,7,24,73,33,15,robbery
5,18,3,0,0,23.721184,90.494379,demra,dhaka,dhaka,37.5,34.2,30.9,353,10.1,88.0,9.0,77.0,46.0,1,12692,29879,24546,54425,122.0,4.3,21829,56.9,26,9,1,5,15,24,11,5,kidnap
6,23,5,1,0,23.719982,90.403845,buet,dhaka,dhaka,29.3,26.4,23.5,308,19.8,84.0,4.0,92.0,38.0,2,14259,34435,28085,62520,123.0,4.4,25769,68.6,27,5,0,2,13,23,15,4,murder
3,13,1,0,4,23.797943,90.42244,gulshan,dhaka,dhaka,36.0,32.1,28.2,116,0.2,54.0,8.0,9.0,41.0,1,16767,41167,33348,74515,123.0,4.4,26386,80.4,50,7,9,6,24,61,15,7,robbery
2,8,0,0,1,23.792367,90.336673,gabtoli,dhaka,dhaka,31.6,28.6,25.6,116,0.4,68.0,9.0,4.0,38.0,3,28579,63779,51640,115419,124.0,4.0,44453,62.6,35,5,8,1,11,39,16,5,rape
7,29,5,1,4,23.80226,90.415824,cantonment,dhaka,dhaka,37.0,34.4,31.9,353,9.2,80.0,8.0,74.0,45.0,2,12932,31561,26351,57912,120.0,4.5,23306,70.2,33,14,2,6,15,42,20,6,assault
1,2,0,0,0,23.775915,90.422563,rampura,dhaka,dhaka,29.5,26.9,24.3,359,17.1,87.0,4.0,74.0,38.0,3,10790,27395,23328,50723,117.0,4.7,20253,52.2,16,3,1,2,6,16,3,3,bodyfound
9,35,5,1,3,23.924002,90.31033,ashulia,dhaka,dhaka,32.5,30.4,28.4,353,16.9,76.0,9.0,49.0,40.0,2,18264,47169,40106,87275,118.0,4.8,54446,64.6,31,8,3,1,12,31,16,9,assault
10,41,5,1,3,23.708346,90.390859,chawkbazar,dhaka,dhaka,33.0,30.8,28.6,116,1.9,64.0,8.0,32.0,39.0,2,24507,60133,50574,110707,119.0,4.5,42896,78.9,60,13,5,3,27,58,28,14,robbery
4,17,5,1,1,23.745821,90.440915,uttarkhan,dhaka,dhaka,38.1,33.2,28.3,353,3.9,88.0,7.0,71.0,47.0,1,14400,37216,30737,67953,121.0,4.7,23170,73.5,32,10,4,6,18,55,23,5,assault
12,46,6,1,4,23.906745,90.209888,dhamrai,dhaka,dhaka,32.1,29.2,26.3,143,1.4,66.0,9.0,30.0,39.0,3,23598,58927,51088,110015,115.0,4.7,41512,69.4,41,10,7,3,18,47,19,10,rape
3,13,2,0,3,23.86008,90.279088,savar,dhaka,dhaka,37.2,34.7,32.1,113,0.3,67.0,9.0,5.0,44.0,1,26394,67288,57515,124803,117.0,4.7,47280,82.3,69,20,18,5,44,82,34,14,robbery
9,34,6,1,4,23.799739,90.443868,badda,dhaka,dhaka,35.3,32.9,30.6,356,12.1,77.0,6.0,65.0,43.0,2,29842,74975,63951,138926,117.0,4.7,54145,66.2,64,12,8,5,31,78,39,18,assault
3,10,0,0,0,23.709698,90.398657,bangshal,dhaka,dhaka,33.6,30.1,26.7,359,23.3,81.0,8.0,84.0,42.0,1,7910,19448,16212,35660,120.0,4.5,19826,51.1,7,4,1,2,5,11,9,2,bodyfound
11,46,1,0,4,23.736582,90.430178,uttarkhan,dhaka,dhaka,31.0,26.2,21.5,113,1.5,57.0,9.0,1.0,37.0,2,15759,37962,32196,70158,118.0,4.5,40936,77.9,38,3,6,4,22,33,14,5,robbery
10,41,1,0,0,23.718429,90.490741,demra,dhaka,dhaka,37.0,32.4,27.8,113,0.8,67.0,9.0,5.0,44.0,2,6457,16374,13783,30157,119.0,4.7,16161,68.5,14,2,3,3,7,12,7,5,rape
3,13,4,0,3,23.801174,90.419778,cantonment,dhaka,dhaka,33.2,28.6,24.0,353,17.5,86.0,7.0,63.0,42.0,1,18987,47843,38401,86244,125.0,4.5,35373,66.2,34,8,1,3,21,33,21,10,kidnap
2,6,4,0,3,23.921439,90.311277,ashulia,dhaka,dhaka,29.9,27.6,25.3,113,0.9,60.0,10.0,38.0,36.0,3,39831,99500,86172,185672,115.0,4.7,64388,66.3,114,20,15,5,45,114,43,14,robbery
4,14,6,1,1,23.730157,90.498407,demra,dhaka,dhaka,32.5,30.0,27.4,176,5.6,76.0,7.0,70.0,40.0,1,38357,91328,76258,167586,120.0,4.4,58221,62.5,57,15,8,2,26,57,20,10,assault
10,41,0,0,2,23.752963,90.357663,dhanmondi,dhaka,dhaka,37.4,33.5,29.5,176,9.9,73.0,8.0,59.0,45.0,2,31649,79563,65632,145195,121.0,4.6,58708,72.1,71,14,13,3,29,76,32,14,robbery
12,46,3,0,2,23.730953,90.357411,dhanmondi,dhaka,dhaka,30.7,27.4,24.2,116,1.1,67.0,9.0,39.0,37.0,3,31777,76991,65472,142463,118.0,4.5,48267,65.8,69,13,8,5,37,80,32,11,robbery
2,9,3,0,3,23.861735,90.265038,savar,dhaka,dhaka,28.1,23.9,19.7,176,7.4,84.0,8.0,71.0,36.0,3,16195,41029,35034,76063,117.0,4.7,34244,77.9,54,7,9,6,26,54,32,3,robbery
8,33,1,0,3,23.867192,90.277471,savar,dhaka,dhaka,32.1,29.4,26.7,116,0.9,60.0,8.0,36.0,38.0,2,16534,40928,33821,74749,121.0,4.5,32990,75.2,44,4,3,3,19,43,19,6,robbery
8,34,0,0,4,23.75535,90.339695,mohammadpur,dhaka,dhaka,30.4,26.3,22.2,353,17.3,74.0,9.0,71.0,38.0,2,8975,20014,17031,37045,118.0,4.1,18488,67.9,15,5,1,1,11,18,9,1,kidnap
6,26,5,1,2,23.781952,90.429869,rampura,dhaka,dhaka,34.5,29.7,24.9,353,14.2,85.0,8.0,44.0,43.0,2,21451,48025,41260,89285,116.0,4.2,43261,75.6,37,3,1,2,22,49,24,5,assault
9,36,6,1,4,23.811366,90.410969,cantonment,dhaka,dhaka,36.5,31.9,27.2,116,0.7,61.0,9.0,17.0,43.0,2,33545,84648,70693,155341,120.0,4.6,62253,83.9,98,34,10,4,61,102,50,19,robbery
2,6,4,0,1,23.710636,90.421043,bangshal,dhaka,dhaka,28.2,24.3,20.4,386,24.8,83.0,6.0,91.0,37.0,3,12390,32202,26828,59030,120.0,4.8,33210,63.2,27,4,1,0,10,17,10,1,bodyfound
5,19,6,1,4,23.856323,90.262623,savar,dhaka,dhaka,32.9,30.9,28.8,308,33.3,91.0,8.0,90.0,42.0,1,11585,28071,23120,51191,121.0,4.4,30796,68.0,26,8,4,3,18,31,11,3,murder
8,31,6,1,1,23.820537,90.394204,cantonment,dhaka,dhaka,34.1,30.0,26.0,353,17.6,77.0,7.0,47.0,42.0,2,19555,45602,37581,83183,121.0,4.3,44284,67.0,40,11,3,3,11,41,10,6,assault
7,30,6,1,3,23.765226,90.411407,rampura,dhaka,dhaka,35.7,33.4,31.0,176,10.1,76.0,9.0,60.0,43.0,2,16833,44048,35813,79861,123.0,4.7,43100,75.8,31,10,3,1,17,41,16,2,assault
9,37,2,0,2,23.774373,90.408072,gulshan,dhaka,dhaka,34.7,32.5,30.4,176,13.6,78.0,8.0,65.0,42.0,2,27243,60704,51103,111807,119.0,4.1,61556,75.1,55,16,4,3,25,60,28,10,robbery
7,29,3,0,4,23.734797,90.496656,demra,dhaka,dhaka,33.0,28.5,23.9,113,1.7,70.0,9.0,30.0,40.0,2,11601,29289,23997,53286,122.0,4.6,21864,55.2,17,1,0,1,9,19,7,3,rape
5,21,5,1,0,23.726854,90.485156,demra,dhaka,dhaka,33.8,31.2,28.6,116,0.2,67.0,10.0,3.0,40.0,1,16570,40152,34664,74816,116.0,4.5,25470,74.3,33,6,2,0,14,30,11,4,rape
7,26,6,1,0,23.89499,90.269968,dhaka university,dhaka,dhaka,34.4,29.5,24.6,386,44.2,81.0,8.0,100.0,42.0,2,29701,66890,54821,121711,122.0,4.1,48560,67.5,54,19,8,3,33,63,27,6,murder
12,47,6,1,3,23.725184,90.39998,bangshal,dhaka,dhaka,34.6,32.1,29.7,353,4.3,81.0,8.0,52.0,43.0,3,10918,26089,21773,47862,120.0,4.4,21024,63.1,20,5,2,2,7,22,9,2,kidnap
8,32,5,1,4,23.724309,90.495514,demra,dhaka,dhaka,33.8,30.8,27.8,113,0.4,61.0,9.0,27.0,40.0,2,22536,57728,46752,104480,123.0,4.6,49195,81.3,50,14,11,4,30,56,35,18,robbery
5,22,5,1,1,23.739653,90.363878,hazaribagh,dhaka,dhaka,37.6,32.8,27.9,143,0.5,56.0,9.0,33.0,43.0,1,20914,46956,38946,85902,121.0,4.1,44974,58.3,24,9,3,0,13,30,13,8,rape
7,29,5,1,4,23.753708,90.436514,rampura,dhaka,dhaka,32.7,29.0,25.4,176,11.3,76.0,8.0,48.0,40.0,2,21347,47804,39911,87715,120.0,4.1,33110,77.9,43,11,5,2,23,55,18,7,assault
5,22,6,1,1,23.724818,90.501198,demra,dhaka,dhaka,37.0,34.1,31.3,356,6.4,89.0,8.0,54.0,46.0,1,8634,20849,17233,38082,121.0,4.4,21778,75.2,6,1,1,1,4,21,9,3,assault
1,2,6,1,4,23.768392,90.356365,mohammadpur,dhaka,dhaka,30.0,27.6,25.1,176,4.2,73.0,7.0,77.0,37.0,3,20789,50011,40375,90386,124.0,4.3,31569,83.8,66,7,12,8,21,79,33,16,robbery
5,21,6,1,4,23.882947,90.27177,dhaka university,dhaka,dhaka,37.9,33.2,28.6,113,0.5,63.0,10.0,23.0,44.0,1,26669,63773,52860,116633,121.0,4.4,62265,72.5,57,14,9,5,29,71,36,19,robbery
4,17,2,0,2,23.733393,90.385997,buet,dhaka,dhaka,33.2,30.3,27.5,113,0.3,51.0,8.0,33.0,38.0,1,10152,26154,21994,48148,119.0,4.7,32012,75.4,26,5,1,3,10,21,21,4,robbery
3,10,5,1,4,23.730262,90.385971,buet,dhaka,dhaka,34.5,31.6,28.6,353,3.9,73.0,8.0,78.0,42.0,1,15215,35236,28472,63708,124.0,4.2,38144,73.2,22,8,3,0,12,21,13,3,kidnap
11,44,6,1,4,23.741856,90.359444,hazaribagh,dhaka,dhaka,28.8,26.1,23.4,176,3.8,88.0,8.0,46.0,38.0,2,13190,31878,27230,59108,117.0,4.5,33643,63.5,27,10,0,5,14,34,16,6,kidnap
5,18,6,1,1,23.711013,90.394708,buet,dhaka,dhaka,38.2,35.4,32.5,353,12.8,90.0,7.0,44.0,47.0,1,18664,43692,35979,79671,121.0,4.3,51823,74.5,38,13,9,4,20,41,27,11,assault
6,22,6,1,1,23.726958,90.340907,hazaribagh,dhaka,dhaka,35.3,30.6,25.9,113,1.2,53.0,10.0,27.0,41.0,2,24671,57485,49662,107147,116.0,4.3,35977,56.0,57,11,7,4,19,48,19,10,rape
5,21,6,1,0,23.733628,90.343477,hazaribagh,dhaka,dhaka,32.6,28.0,23.4,113,1.5,51.0,9.0,4.0,38.0,1,17490,45242,36389,81631,124.0,4.7,43724,63.8,36,5,4,3,11,34,21,6,assault
10,40,1,0,0,23.718679,90.40929,bangshal,dhaka,dhaka,27.9,24.3,20.8,386,17.9,92.0,8.0,84.0,37.0,2,6379,14618,12488,27106,117.0,4.2,16327,48.8,6,1,2,1,3,7,1,1,bodyfound
11,42,5,1,0,23.733557,90.402231,chawkbazar,dhaka,dhaka,29.8,27.4,25.1,353,8.9,86.0,7.0,64.0,38.0,2,20292,45368,37843,83211,120.0,4.1,32021,73.0,41,10,9,4,17,61,28,5,kidnap
12,47,5,1,2,23.70781,90.435153,uttarkhan,dhaka,dhaka,33.7,29.4,25.1,116,0.1,53.0,8.0,36.0,39.0,3,25419,55631,46234,101865,120.0,4.0,50609,78.9,45,7,6,2,20,53,17,14,robbery
8,31,6,1,2,23.711914,90.490566,demra,dhaka,dhaka,31.6,28.5,25.4,353,3.3,78.0,9.0,48.0,39.0,2,21634,49701,42551,92252,117.0,4.3,39108,78.2,53,12,10,6,25,58,27,8,assault
3,14,1,0,2,23.784866,90.454141,badda,dhaka,dhaka,36.6,31.7,26.9,116,0.4,70.0,10.0,21.0,44.0,1,20367,50881,42031,92912,121.0,4.6,43542,78.7,60,18,1,7,38,62,24,12,robbery
12,48,5,1,2,23.786499,90.421009,gulshan,dhaka,dhaka,32.5,27.6,22.8,113,0.3,64.0,9.0,35.0,39.0,3,18205,45007,38976,83983,115.0,4.6,40165,70.3,44,6,0,4,23,37,32,10,robbery
4,17,6,1,4,23.754467,90.358141,hazaribagh,dhaka,dhaka,39.8,36.5,33.1,143,0.6,69.0,9.0,29.0,47.0,1,10910,27128,22318,49446,122.0,4.5,27412,61.5,15,5,3,4,13,39,17,1,rape
4,16,6,1,2,23.86067,90.267169,savar,dhaka,dhaka,36.5,32.6,28.7,116,0.1,53.0,8.0,8.0,42.0,1,36270,79145,66272,145417,119.0,4.0,59829,78.4,76,13,10,2,38,75,31,9,robbery
10,40,5,1,1,23.719352,90.378027,buet,dhaka,dhaka,26.5,21.8,17.2,386,22.5,94.0,6.0,75.0,36.0,2,10470,22786,19229,42015,118.0,4.0,26110,53.8,10,3,2,1,8,16,5,1,bodyfound
5,20,6,1,4,23.941045,90.305156,ashulia,dhaka,dhaka,31.2,27.4,23.7,308,23.6,89.0,4.0,72.0,40.0,1,8680,22827,18570,41397,123.0,4.8,25063,58.5,13,3,1,2,11,17,7,5,murder
7,30,6,1,1,23.715145,90.416234,uttarkhan,dhaka,dhaka,33.8,31.4,29.1,356,5.2,83.0,9.0,44.0,42.0,2,17822,40292,34199,74491,118.0,4.2,39795,70.9,44,7,4,4,19,27,22,9,assault
5,21,0,0,2,23.858173,90.27101,savar,dhaka,dhaka,36.5,32.4,28.4,113,0.5,57.0,10.0,24.0,42.0,1,38647,91613,75342,166955,122.0,4.3,56470,72.7,80,16,12,3,34,98,38,16,robbery
6,22,4,0,0,23.734914,90.360744,hazaribagh,dhaka,dhaka,34.0,31.4,28.8,353,4.4,77.0,6.0,75.0,42.0,2,7379,18593,15130,33723,123.0,4.6,19703,56.1,8,2,0,0,3,8,5,1,kidnap
3,12,0,0,0,23.793817,90.340295,gabtoli,dhaka,dhaka,32.9,28.5,24.2,113,1.9,52.0,9.0,13.0,38.0,1,12263,26917,22234,49151,121.0,4.0,21761,69.5,26,4,2,2,13,25,13,2,rape
7,30,6,1,3,23.725527,90.434594,uttarkhan,dhaka,dhaka,31.8,27.2,22.6,176,13.3,86.0,7.0,54.0,40.0,2,14102,36656,29426,66082,125.0,4.7,23241,68.7,45,12,4,6,15,39,19,10,assault
4,14,6,1,0,23.739656,90.348236,hazaribagh,dhaka,dhaka,29.6,25.1,20.5,386,39.8,86.0,6.0,92.0,38.0,1,12098,30177,24194,54371,125.0,4.5,31030,69.6,15,4,4,0,10,25,12,2,murder
3,13,2,0,4,23.703579,90.401371,bangshal,dhaka,dhaka,34.2,29.3,24.4,143,1.6,57.0,9.0,37.0,40.0,1,16083,37354,30990,68344,121.0,4.2,31166,72.7,38,7,3,4,19,33,11,5,rape
5,21,2,0,3,23.716373,90.397712,bangshal,dhaka,dhaka,35.1,32.3,29.5,353,13.6,81.0,6.0,65.0,43.0,1,16462,40079,32972,73051,122.0,4.4,26278,72.9,27,11,4,3,19,35,13,6,kidnap
8,31,6,1,4,23.754831,90.34788,hazaribagh,dhaka,dhaka,28.9,25.7,22.6,353,10.5,78.0,8.0,61.0,37.0,2,8534,19147,16384,35531,117.0,4.2,20606,71.4,19,5,4,2,11,13,11,7,murder
7,28,5,1,1,23.730203,90.363277,hazaribagh,dhaka,dhaka,31.1,27.6,24.2,386,38.7,94.0,8.0,80.0,40.0,2,10687,25293,20810,46103,122.0,4.3,17803,49.6,16,3,1,1,7,14,5,1,bodyfound
5,18,6,1,4,23.910369,90.328465,ashulia,dhaka,dhaka,31.2,28.4,25.7,176,10.0,75.0,6.0,53.0,39.0,1,26335,63544,50984,114528,125.0,4.3,48230,66.7,48,10,9,5,34,71,30,11,assault
5,21,6,1,2,23.869501,90.262528,savar,dhaka,dhaka,29.0,26.9,24.8,176,9.8,87.0,8.0,70.0,38.0,1,13873,36031,30366,66397,119.0,4.8,27137,69.1,37,7,1,7,27,44,15,8,robbery
6,24,6,1,0,23.916502,90.326564,ashulia,dhaka,dhaka,28.8,25.5,22.1,176,19.0,85.0,7.0,51.0,37.0,2,8216,20692,16563,37255,125.0,4.5,22730,69.8,15,3,0,2,15,22,9,4,kidnap
8,34,6,1,4,23.91495,90.22206,dhamrai,dhaka,dhaka,33.5,29.3,25.1,359,17.9,86.0,3.0,84.0,42.0,2,16146,37726,32001,69727,118.0,4.3,41560,68.4,28,3,4,2,17,44,16,8,murder
8,34,5,1,2,23.776507,90.404706,gulshan,dhaka,dhaka,32.5,28.8,25.1,176,11.5,76.0,7.0,45.0,40.0,2,21023,53896,44571,98467,121.0,4.7,40176,69.5,48,9,2,5,28,56,23,13,robbery
8,32,6,1,3,23.746861,90.494654,demra,dhaka,dhaka,30.2,27.1,24.0,353,9.1,85.0,9.0,55.0,39.0,2,28758,63384,53164,116548,119.0,4.1,47525,69.5,45,11,10,2,27,53,28,11,assault
7,27,1,0,4,23.83654,90.253419,savar,dhaka,dhaka,30.9,28.0,25.0,116,1.2,61.0,10.0,22.0,37.0,2,25448,56050,48198,104248,116.0,4.1,47984,78.4,54,16,14,5,23,59,25,9,robbery
12,49,5,1,1,23.711689,90.398337,chawkbazar,dhaka,dhaka,34.0,31.4,28.7,116,1.7,68.0,9.0,13.0,41.0,3,22952,57747,48604,106351,119.0,4.6,43561,57.6,32,6,8,1,13,32,17,5,rape
11,43,6,1,2,23.744794,90.361419,hazaribagh,dhaka,dhaka,37.9,35.4,33.0,116,0.7,57.0,9.0,5.0,44.0,2,31696,70391,58888,129279,120.0,4.1,52611,80.2,82,15,18,8,40,103,44,18,robbery
4,17,6,1,0,23.718309,90.391583,chawkbazar,dhaka,dhaka,28.7,25.7,22.6,359,44.1,85.0,5.0,89.0,37.0,1,16663,39782,33097,72879,120.0,4.4,25602,67.2,28,7,5,2,16,26,20,6,murder
2,8,1,0,2,23.759588,90.344224,mohammadpur,dhaka,dhaka,28.2,25.2,22.2,116,0.4,58.0,8.0,11.0,34.0,3,20133,50387,40430,90817,125.0,4.5,34349,76.1,47,15,5,5,21,53,28,14,robbery
2,6,5,1,4,23.729583,90.491156,demra,dhaka,dhaka,25.4,21.5,17.5,353,3.7,71.0,7.0,68.0,33.0,3,16810,40605,32673,73278,124.0,4.4,25524,67.0,30,6,0,1,16,29,12,7,kidnap
2,8,4,0,2,23.914124,90.315516,ashulia,dhaka,dhaka,34.5,29.6,24.7,176,7.4,71.0,8.0,79.0,42.0,3,17552,42925,36042,78967,119.0,4.5,34099,73.7,42,6,9,3,25,50,9,3,robbery
9,35,6,1,1,23.781191,90.355571,gabtoli,dhaka,dhaka,32.5,28.2,23.9,308,36.4,83.0,3.0,92.0,41.0,2,8522,21655,18009,39664,120.0,4.7,17067,57.9,12,4,1,0,4,16,1,2,bodyfound
6,25,6,1,1,23.797609,90.444088,badda,dhaka,dhaka,37.2,35.0,32.9,353,11.9,88.0,7.0,48.0,46.0,2,13979,36084,30739,66823,117.0,4.8,23963,65.0,35,7,6,5,24,25,20,5,assault
5,18,5,1,3,23.865022,90.269095,savar,dhaka,dhaka,35.8,31.5,27.3,176,3.7,88.0,6.0,64.0,45.0,1,23513,61390,50182,111572,122.0,4.7,45645,78.5,66,13,8,6,32,70,26,17,assault
11,44,4,0,3,23.856421,90.264492,savar,dhaka,dhaka,32.4,29.3,26.2,116,1.4,54.0,9.0,30.0,38.0,2,12369,28458,23573,52031,121.0,4.2,27913,81.3,31,19,4,7,20,40,26,6,robbery
7,30,6,1,4,23.756194,90.3587,mohammadpur,dhaka,dhaka,34.4,31.1,27.8,356,17.3,75.0,6.0,74.0,42.0,2,18970,44644,37696,82340,118.0,4.3,43561,73.6,43,12,4,4,12,50,27,6,assault
